id,text,url_media,quantity_likes,quantity_retweets,quantity_quotes,quantity_replys,timestamp,twitter_account_id
1046,Check out a brand new Shadow Complex speed run on PC: https://t.co/qYbSKPJSRz - Download FREE on PC at https://t.co/eBpvRVDqEl @greenalink,,3,2,0,0,2015-12-07T18:21:43.000Z,0
1047,@Xaymar @ChAIRGAMES Thanks for the feedback. We are looking into this.,,0,0,0,0,2015-12-07T12:07:09.000Z,0
1048,@rakukaracha11 Please contact help@shadowcomplex.com and our CS team can help.,,1,0,0,0,2015-12-07T12:05:24.000Z,0
1049,"@BrianAThomas Once you download it, it's yours to keep!",,1,2,0,0,2015-12-07T12:03:07.000Z,0
1050,@JiffSmooth - thanks for your time!,,0,0,0,0,2015-12-07T01:13:23.000Z,0
1051,@Meleemario720 - so many possibilities for the future of Shadow Complex!,,1,0,0,1,2015-12-06T16:30:00.000Z,0
1052,@Meleemario720 - you can also play on PlayStation 4 and Xbox One next year!,,0,0,0,1,2015-12-06T16:08:06.000Z,0
1053,Download FREE for PC exclusively at https://t.co/x3UjmDPmRq. Limited time. Tell your friends! #happyholidays https://t.co/1vZtzEtVUl,,21,37,0,2,2015-12-06T16:04:53.000Z,0
1054,Excited for Shadow Complex Remastered? Come join the discussion on our forums https://t.co/DmZXT1u9TO #TheGameAwards https://t.co/F1eGxX6LvG,,5,2,0,0,2015-12-06T04:30:49.000Z,0
1055,RT @Certis: Remember how dope Shadow Complex was? You can get it for free on the PC right now. https://t.co/NnwO5wdgQy,,0,1,0,0,2015-12-06T03:37:32.000Z,0
1056,@elDarklink @EpicGames Sorry for the confusion. We are working to fix that flow!,,0,0,0,0,2015-12-06T03:05:07.000Z,0
1057,RT @UtahDEN: Donald Mustard speaking at #UDEN 8 - how @ChAIRGAMES got started.  Excellent! https://t.co/B3vwIyF2NR,,0,3,0,0,2015-12-06T03:01:03.000Z,0
1058,RT @ChAIRGAMES: Such an exciting time for ChAIR &amp; @EpicGames! You ready for this?! @spyjinx @shadowcomplex @Paragon @utgame @FortniteGame @â€¦,,0,14,0,0,2015-12-05T23:28:05.000Z,0
1059,"RT @danielkayser: PC gamers, @EpicGames is bringing Christmas early by making @ShadowComplex Remastered a FREE DL during the holidays! httpâ€¦",,0,6,0,0,2015-12-05T22:49:44.000Z,0
1060,@takua343 It is free through December.,,1,1,0,1,2015-12-05T16:38:47.000Z,0
1061,Check out this video from @CandylandGS for a comparison of Xbox 360 vs PC Shadow Complex Remastered: https://t.co/ct8vXRPPJk #TheGameAwards,,3,2,0,0,2015-12-05T15:15:03.000Z,0
1062,"@mercai Currently there is no in-game option, but if you switch your OS language, the game will follow.",,0,0,0,0,2015-12-05T15:09:55.000Z,0
1063,@rkfg_me Sorry for the confusion! We will keep you posted as other platforms are announced.,,0,0,0,0,2015-12-05T14:33:22.000Z,0
1064,@rkfg_me Currently the game is available for Windows.,,0,0,0,1,2015-12-05T14:28:57.000Z,0
1065,@MrZweistein You can check out the min spec here: https://t.co/vq2LzzoiiL,,0,0,0,0,2015-12-05T14:28:22.000Z,0
1066,Missed last night's reveal? Watch #TheGameAwards online. Shadow Complex segment at 1:46:23 mark! https://t.co/Swb5rg6FpG,,0,0,0,0,2015-12-05T04:05:09.000Z,0
1067,@muskieratboi Please contact https://t.co/2wDf7EXXEk and our CS team can advise on this.,,0,0,0,1,2015-12-05T04:01:11.000Z,0
1068,@JoshuaOrtega88 @DonaldMustard @mashable - thanks!,,0,0,0,0,2015-12-05T03:25:16.000Z,0
1069,"@GuardianYoshi - yep! Awesome, huh?",,0,0,0,0,2015-12-05T03:23:34.000Z,0
1070,@geminibros @DonaldMustard @mashable - thanks so much for the chat! Hope you enjoy the game on PC.,,1,0,0,0,2015-12-05T03:22:11.000Z,0
1071,RT @ChAIRGAMES: Pumped about the @shadowcomplex announcement? Come hear ChAIR creative director @DonaldMustard at #UDEN tomorrow! https://tâ€¦,,0,4,0,0,2015-12-05T03:21:29.000Z,0
1072,@Latch360 @majornelson - in 2016!,,1,1,0,0,2015-12-05T03:17:45.000Z,0
1073,Learn more about Shadow Complex's design inspiration in this interview with @EGMNOW! https://t.co/jeH4vgWq5C,,0,0,0,0,2015-12-05T03:15:30.000Z,0
1074,"RT @EW: #ShadowComplex remaster available for free on PC, coming to Xbox One and PlayStation 4: https://t.co/GvYBhsXRu4 https://t.co/9dDn0pâ€¦",,0,11,0,0,2015-12-05T03:10:03.000Z,0
1075,@Q_Sizzle - never too much,,0,0,0,0,2015-12-05T03:08:06.000Z,0
1076,@DMC_Ryan Hello back!,,1,0,0,0,2015-12-05T03:06:05.000Z,0
1077,@RickemRobo @MitchyD @notaxation @DonaldMustard - now that's a cool idea! Right @TimOfLegend?!,,0,0,0,0,2015-12-05T02:26:03.000Z,0
1078,@AKTIRAK @jdrtwidder @MitchyD - OSC did not write script for SC. It was penned by comics great Peter David. OSC wrote ChAIRs Empire books.,,0,0,0,0,2015-12-05T02:25:08.000Z,0
1079,@DMC_Ryan - wouldn't that be great?!,,4,0,0,1,2015-12-05T02:22:28.000Z,0
1080,RT @majornelson: Get @shadowcomplex on PC for free. Right now. What are you waiting for?  https://t.co/DjQswXSaL0 https://t.co/ityWhqqFGT,,0,142,0,0,2015-12-05T02:17:44.000Z,0
1081,Plans for the weekend? Why not play Shadow Complex FREE on PC. Get it at https://t.co/x3UjmDPmRq https://t.co/IqpdkEZ1VR,,12,18,0,2,2015-12-05T01:18:01.000Z,0
1082,@LV54Spacemonkey Not everyone is into shadows I guess.,,1,0,0,1,2015-12-05T00:19:11.000Z,0
1083,@maurozimm Here is a tip from our forums on that: https://t.co/lpdktV834c,,1,0,0,1,2015-12-04T23:56:16.000Z,0
1084,@DickTektiv @majornelson It's yours to keep!,,0,0,0,1,2015-12-04T23:39:09.000Z,0
1085,@DickTektiv @majornelson Here is a way from our forums: https://t.co/lpdktV834c,,0,0,0,0,2015-12-04T23:38:52.000Z,0
1086,@Chris_tuffer Expected an enthusiast response might cause delays. We're keeping it free all month. Thanks for your patience!,,1,0,0,1,2015-12-04T22:25:16.000Z,0
1087,@DCloseTweets Shadow Complex Remastered is only available on PC but there are games like @utgame that Mac users can check out now.,,0,0,0,0,2015-12-04T22:18:17.000Z,0
1088,@danj2k no worries! Expected an enthusiast response might cause delays. We're keeping it free all month. Thanks for your patience!,,1,0,0,0,2015-12-04T22:08:22.000Z,0
1089,"@THEREALBEARDYD - once you install it, it's yours!",,1,0,0,0,2015-12-04T21:45:22.000Z,0
1090,@Shokuji_Akai We are currently working to address this.,,0,0,0,1,2015-12-04T21:39:57.000Z,0
1091,"RT @UnrealEngine: We're currently experiencing issues with our website and login services. Hang tight everyone, we're looking into it!",,0,16,0,0,2015-12-04T21:32:03.000Z,0
1092,@Graydeeus Enjoy!,,0,0,0,0,2015-12-04T21:08:50.000Z,0
1093,RT @DonaldMustard: Hanging out with the incredible Mark Hamill at #TheGameAwards! Pinch me! #shadowcomplex https://t.co/BxU6LXQjMJ,,0,2,0,0,2015-12-04T21:07:42.000Z,0
1094,@henryfcwilson We are working on solving these issues now. Please try back soon!,,0,0,0,1,2015-12-04T21:05:41.000Z,0
1095,"RT @danielkayser: This @ShadowComplex news reminds me of how excited I was for the initial game in 09'. ""Break out the glow sticks..."" httpâ€¦",,0,1,0,0,2015-12-04T19:58:25.000Z,0
1096,"@JarrettN_G @livebyfoma Crap, I knew we forgot something. But he can crawl.",,2,0,0,1,2015-12-04T19:43:05.000Z,0
1097,@Woffen You may be experiencing a connection issue. Please head here for help: https://t.co/pxI9QxkRLa,,0,0,0,1,2015-12-04T19:35:39.000Z,0
1098,"You didn't dream it, Shadow Complex Remastered is FREE on PC only at https://t.co/x3UjmDPmRq https://t.co/WYAP1MHoAu",,8,13,0,2,2015-12-04T19:34:24.000Z,0
1099,@Tirtel1 Submitting an email via the help site is the first step. Our team will take a look.,,0,0,0,0,2015-12-04T19:30:56.000Z,0
1100,@losabepeter Please reach out to https://t.co/pxI9QxkRLa and they can take a look at the error code.,,0,0,0,0,2015-12-04T19:30:18.000Z,0
1101,"@Woffen Once you get into the launcher, you should see a Shadow Complex tab. You can download from there.",,0,0,0,1,2015-12-04T19:28:42.000Z,0
1102,@Tirtel1 There is an option to email support and they will take a look!,,1,0,0,0,2015-12-04T19:13:10.000Z,0
1103,@Tirtel1 Please head here: https://t.co/pxI9QxkRLa,,1,0,0,2,2015-12-04T18:51:06.000Z,0
1104,ChAIR's @DonaldMustard speaks with @mashable about Shadow Complex Remastered. https://t.co/vqOSO5mtBp,,5,7,0,1,2015-12-04T16:49:48.000Z,0
1105,@zeldafan678 Always free once you download.,,0,0,0,0,2015-12-04T16:24:56.000Z,0
1106,RT @JohannAffendy: THANK YOU FOR THIS @shadowcomplex NOW I HAVE FOUND A PURPOSE IN LIFE https://t.co/PJtzwXJasb,,0,1,0,0,2015-12-04T16:24:25.000Z,0
1107,@gruni @EpicGames It is PC only. Sorry for the confusion.,,0,0,0,0,2015-12-04T16:14:52.000Z,0
1108,"RT @Greenalink: https://t.co/q5fVsNdjid
Shadow Complex Remastered
FAQs on Techniques (version differences) and Speed runs
@ChAIRGAMES @shadâ€¦",,0,1,0,0,2015-12-04T16:06:44.000Z,0
1109,"@badtrane We're only talking about PC, PS4, and Xbox One right now.",,0,0,0,0,2015-12-04T16:02:20.000Z,0
1110,@AlvanPrincessa @EpicGames Please try restarting the launcher now and giving it a try!,,0,0,0,1,2015-12-04T07:18:22.000Z,0
1111,@SyamaMishra Only on PC. Sorry for the confusion.,,0,0,0,0,2015-12-04T07:14:43.000Z,0
1112,"@TheLolmighty Nope, the game is yours to play!",,0,0,0,0,2015-12-04T06:55:23.000Z,0
1113,@JoeySpecHansell @EpicGames Please try rebooting the launcher and it should clear up.,,0,0,0,0,2015-12-04T06:53:12.000Z,0
1114,"@zeldafan678 Talking to our team, please try restarting the launcher.",,0,0,0,0,2015-12-04T06:49:42.000Z,0
1115,@Dedlok You should see a Shadow Complex tab. We are working on bandwidth issues now.,,0,0,0,1,2015-12-04T06:11:41.000Z,0
1116,@GummyWatts #partyallnight,,0,0,0,0,2015-12-04T06:09:16.000Z,0
1117,@xxlethalvirusxx We're working to resolve those issues as quickly as possible!,,0,0,0,0,2015-12-04T05:55:16.000Z,0
1118,@DJDBgr It will  be tied to your Epic account and will be playable there with no time limit.,,4,2,0,2,2015-12-04T05:52:37.000Z,0
1119,Watch the Shadow Complex Remastered trailer https://t.co/utFVVj52Ib - Download FREE only at https://t.co/x3UjmDPmRq https://t.co/wHMmCbfchd,,37,44,0,2,2015-12-04T05:17:44.000Z,0
1120,@zeldafan678 We're working on the load issues now. Please stand by. We want you to be playing too!,,0,0,0,0,2015-12-04T04:59:56.000Z,0
1121,@Adnor It's possible with some file changes. DM us if you are up for it!,,0,0,0,1,2015-12-04T04:52:46.000Z,0
1122,"@blainethemono19 Haha, we are experiencing some load issues. Please be sure to check back in a bit.",,1,0,0,0,2015-12-04T04:44:53.000Z,0
1123,@DrDaxxy Are you on PC? Keep trying!,,0,0,0,3,2015-12-04T04:18:48.000Z,0
1124,RT @notaxation: SHADOW COMPLEX ON PS4 YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS,,0,75,0,0,2015-12-04T04:09:37.000Z,0
1125,@ACZeroshift @devolverdigital The decision is clear...,,0,0,0,1,2015-12-04T04:08:11.000Z,0
1126,@L33pfr0g We are working to increase our bandwidth. Please keep trying!,,0,0,0,1,2015-12-04T04:07:53.000Z,0
1127,@Zach6844 @EpicGames Download the launcher and then you can grab Shadow Complex!,,0,0,0,1,2015-12-04T04:04:35.000Z,0
1128,@misterbonkers_ Try rebooting and it should show up. We are increasing bandwidth as we speak.,,0,0,0,0,2015-12-04T04:01:25.000Z,0
1129,@AlrightyThen2 @EpicGames Head to the launcher on PC and you should see a new tab for Shadow Complex. Be sure to update!,,0,0,0,1,2015-12-04T03:59:37.000Z,0
1130,@WhippyNotPoopy @UnrealEngine Please keep trying. We are increasing bandwidth as we speak!,,2,0,0,0,2015-12-04T03:55:15.000Z,0
1131,@MikeStrawWrites What platform are you on?,,0,0,0,0,2015-12-04T03:54:34.000Z,0
1132,"@TaIkNerdyToMe We are pleased to announce PC, Xbox one and PS4. Other platforms will be confirmed at a later date.",,6,1,0,0,2015-12-04T03:54:25.000Z,0
1133,We're amazed by the incredible response to Shadow Complex! Increasing our bandwidth further!,,86,32,0,26,2015-12-04T03:51:48.000Z,0
1134,Shadow Complex Remastered is FREE on PC only at https://t.co/eBpvRVDqEl #TheGameAwards,,50,103,0,8,2015-12-04T03:40:00.000Z,0
1135,"RT @Kotaku: Shadow Complex remastered for PS4, PC, Xbox One: https://t.co/fkD4sRsHKu https://t.co/A7ooheycu9",,0,66,0,0,2015-12-04T03:26:00.000Z,0
1136,"Shadow Complex is remastered and heading to PC, XBOX One, PS4 in 2016: https://t.co/x3UjmDPmRq #thegameawards",,76,93,0,12,2015-12-04T03:21:23.000Z,0
1137,RT @lauramustard: #TBT 2009 when ChAIR's @shadowcomplex won its VGA! https://t.co/s04lVz60lN,,0,3,0,0,2015-12-03T23:17:54.000Z,0
1138,RT @ChAIRGAMES: Behind-the-scenes with comics legend Peter David who wrote the script for @shadowcomplex! https://t.co/bwzgcNYx94,,0,1,0,0,2015-12-02T04:50:41.000Z,0
1139,Shadow Complex T-shirts are 50% off today! Pick one up now: https://t.co/KxwmMslcCe #BlackFriday @KinjaDeals https://t.co/G0sQO0aiBe,,0,0,0,0,2015-11-27T15:16:06.000Z,0
1140,Happy Thanksgiving! Wishing you a safe and enjoyable holiday. https://t.co/Yos3Oe9txs,,1,0,0,0,2015-11-26T14:48:58.000Z,0
1141,"""5 Pretty Neat Things About Shadow Complex!"" @giantbomb @ChAIRGAMES https://t.co/Wkh8l74g5j",,6,6,0,0,2015-11-25T21:29:51.000Z,0
1142,#TBT to the 1st time you used the stationary rocket launcher in #ShadowComplex! Now backwards compatible on Xbox 1! https://t.co/NNfYau8FjV,,6,7,0,1,2015-11-19T17:46:08.000Z,0
1143,Shadow Complex is now backwards compatible on Xbox One! Share your best speedruns with us! https://t.co/y3AHZwAhss https://t.co/gBp42Jmp0D,,4,2,0,0,2015-11-12T22:44:08.000Z,0
1144,"RT @ChAIRGAMES: .@IGN says ChAIR's @shadowcomplex is a ""Must Play"" of backwards compatible Xbox 360 games!  https://t.co/mzIm8NvUKN",,0,5,0,0,2015-11-10T16:44:34.000Z,0
1145,#ThrowBackThursday to when you discovered you could run on water in #ShadowComplex. #TBT https://t.co/0tvU7SlYbp,,9,9,0,2,2015-11-05T21:08:56.000Z,0
1146,Looking for a simple #Halloween costume? Jason's got your back. #ShadowComplex #TBT https://t.co/tHbHvTmADq,,2,2,0,0,2015-10-29T22:28:44.000Z,0
1147,#TBT to when this guy beat #ShadowComplex in just over 5 minutes! https://t.co/UncX1SybEQ #Crazy #SpeedRun,,1,0,0,0,2015-10-22T16:10:50.000Z,0
1148,This is what happens when you try to steal Jason's #StarWars tickets. Have you bought yours yet? #ShadowComplex https://t.co/clquyTCRRA,,1,1,0,0,2015-10-20T15:19:09.000Z,0
1149,RT @ChAIRGAMES: #TBT to that time when Jason realized his date with Claire wasn't going quite as planned. #ShadowComplex http://t.co/ytskbEâ€¦,,0,3,0,0,2015-10-15T18:00:41.000Z,0
1150,"RT @humble: We've surpassed $18 million raised for #Ukraine humanitarian relief efforts!!!!

Thank you all for your support. â¤ï¸",,0,37,0,0,2022-03-25T00:02:42.000Z,0
1151,"RT @humble: Our all-for-charity ðŸ‡ºðŸ‡¦ Stand With Ukraine ðŸ‡ºðŸ‡¦ bundle has 120+ games, books, comicsâ€”plus software to help you get creative!

+ Gaâ€¦",,0,59,0,0,2022-03-24T19:01:42.000Z,0
1152,"RT @humble: Weâ€™ve joined up with game makers around the world to Stand With Ukraine. ðŸ‡ºðŸ‡¦

Get Satisfactory + Back 4 Blood + Metro Exodus + Sâ€¦",,0,122,0,0,2022-03-22T15:01:48.000Z,0
1153,"Metro Exodus is included in the Humble Stand With Ukraine bundle. 

Details below ðŸ‘‡ https://t.co/VgxQwaohvW",,173,22,0,2,2022-03-18T18:04:56.000Z,0
1154,@Danzzig @VastGG ðŸ’›,,1,0,0,0,2022-02-22T13:09:43.000Z,0
1155,"We are thrilled by the continued success of #MetroExodus and we thank you, our wonderful players and community, for your support on this journey. 

ðŸ’› 3 Years 
ðŸ’› 2 major expansions
ðŸ’› 1 free Ray Tracing upgrade
ðŸ’› 6M+ sold

â€¦and still journeying beyond. https://t.co/d9CUe0UVs5",https://pbs.twimg.com/ext_tw_video_thumb/1494691961122476034/pu/img/R21RMSRInFJv6szx.jpg,721,90,19,45,2022-02-18T15:15:27.000Z,0
1156,"@BrendanLorLowry ðŸ’› Thank you for the great article, Spartan!",,3,0,0,0,2022-02-17T14:53:53.000Z,0
1157,@AnastasiaNeuer @4AGames Love these! Thank you for pouring your talent into Metro!,,2,0,0,1,2022-02-17T14:48:51.000Z,0
1158,A wonderful birthday present ðŸ’› https://t.co/PUF8zxW03V,,130,8,0,5,2022-02-16T10:18:02.000Z,0
1159,"Happy third birthday to #MetroExodus 

We can't believe the time has gone by so fast, and we would like to thank all of you Spartans for the incredible support! ÐµÑÐ»Ð¸ Ð½Ðµ Ð¼Ñ‹ Ñ‚Ð¾ ÐºÑ‚Ð¾ https://t.co/sfWFIXh9ee",https://pbs.twimg.com/ext_tw_video_thumb/1493590933459415045/pu/img/ZSTjYbX0JF8Titqx.jpg,517,75,19,39,2022-02-15T14:21:49.000Z,0
1160,"@manriquez010 If you are having store or download issues, its best to speak to Sony support.",,1,0,0,0,2022-02-14T14:26:55.000Z,0
1161,ðŸ’› https://t.co/z4cBGxA0k2,,224,14,0,2,2022-02-10T12:20:57.000Z,0
1162,@MasonThomasBax1 Nice!,,0,0,0,0,2022-01-26T12:58:27.000Z,0
1163,@m0QrPp2BewFSslt Great shots!,,1,0,0,1,2022-01-21T13:52:23.000Z,0
1164,"Atmosphere and Metro go hand in hand

Great article from @GameRantÂ - if you haven't explored our world yet, there has never been a better time! 

https://t.co/jAEoPSnbJT",,213,20,0,16,2022-01-17T15:51:07.000Z,0
1165,RT @pcgamer: Metro Exodus Enhanced Edition brings new light to old darkness. https://t.co/sKTkNPy2gz,,0,31,0,0,2021-12-28T20:55:58.000Z,0
1166,"RT @4AGames: From all of us here at 4A Games â€“ happy holidays!ðŸŽ„

#4AGames #MetroExodus #Christmas #HappyHolidays https://t.co/3UNsBvegIl",,0,21,0,0,2021-12-17T15:09:53.000Z,0
1167,@Andrey15979721 We canâ€™t tell you that,,7,0,0,3,2021-12-07T14:31:30.000Z,0
1168,@CicinoRagnar @Halo @inXile Are you proposing an all-Spartan Fire Team?,,14,0,0,2,2021-12-07T14:30:06.000Z,0
1169,@Darrenleegriff2 @angel54697054 Thatâ€™s okay,,2,0,0,0,2021-12-02T06:41:19.000Z,0
1170,@bebop_kor @GoogleStadia @4AGames Time for The Two Colonels? Or are you playing again for the good ending?,,1,0,0,1,2021-12-02T06:39:45.000Z,0
1171,@DualShark117 Really does ðŸ’›,,3,0,0,0,2021-12-02T06:37:37.000Z,0
1172,@knride_9gaming Visit https://t.co/neRBs70pQm so we can take a look,,1,0,0,1,2021-12-02T06:35:50.000Z,0
1173,"Genuinely our #SpotifyWrapped this year.

Alexey Omelchuk - ðŸ’› https://t.co/L2QVKMtfcy",,270,11,1,8,2021-12-01T21:07:37.000Z,0
1174,"@Darrenleegriff2 @angel54697054 Think you have the wrong franchise. We arenâ€™t Battlefield, we are Metro, and our publisher is Deep Silver, not EA.",,1,0,0,1,2021-12-01T12:02:06.000Z,0
1175,"@kevinsan300 We don't hold your hand but if you listen to everything the other characters say and read notes etc you can collect in world you will get a good idea of what to do. But always keep an eye on your compass, that will tell you which direction to go in if nothing else.",,1,0,0,1,2021-11-30T10:25:33.000Z,0
1176,@Totempoleman @deepsilver @4AGames Work has started on the next game in the series but we donâ€™t have anything to share yet.,,7,1,0,1,2021-11-26T10:34:23.000Z,0
1177,RT @deepsilver: Metro been living in your head rent free but you haven't taken that plunge into that beautiful Russian Apocalypse yet? We gâ€¦,,0,14,0,0,2021-11-25T15:33:50.000Z,0
1178,"@Madras_Panda Good start! You have to try not to kill other humans too, give a bullet to beggars, explore every corner and listen to conversations for maximum good ending potential.",,1,0,0,0,2021-11-25T13:14:38.000Z,0
1179,@WESLEY14282981 We canâ€™t reveal sales until they go live but pretty sure all the platforms have Black Friday sales on right now,,1,0,0,1,2021-11-25T13:12:33.000Z,0
1180,@GamologyUS We see you got to the bottom of how the Bastard Gun got its name ðŸ¤£,,7,0,0,0,2021-11-25T13:11:19.000Z,0
1181,We love seeing these reactions to our weapon details. https://t.co/DoxFqLU79z,,134,12,0,1,2021-11-25T11:44:24.000Z,0
1182,@Rex_the_Furious @GOGcom Always here to give you the feels,,3,0,0,1,2021-11-16T11:04:08.000Z,0
1183,RT @deepsilver: The last episode of #MetroMarathon: Bad Karma is TONIGHT!  Join Steph as she finishes #MetroExodus Sam's Story. So grab youâ€¦,,0,4,0,0,2021-11-09T14:22:04.000Z,0
1184,RT @GOGcom: Flee the shattered ruins of the Moscow Metro &amp; lead a group of survivors through a post-apocalyptic Russia in the games inspireâ€¦,,0,34,0,0,2021-11-04T17:26:35.000Z,0
1185,RT @4AGames: Happy HalloweenðŸŽƒ - from all of us here at #4AGames https://t.co/jNq4KeFn6t,,0,11,0,0,2021-10-29T18:02:31.000Z,0
1186,It is Halloween this week after allâ€¦ send us your spookiest captures! https://t.co/O3AfeLmm10,,99,7,0,8,2021-10-26T17:33:31.000Z,0
1187,@AceAlight Are you getting any error messages?,,0,0,0,1,2021-10-22T10:58:48.000Z,0
1188,"@HenryCoetzee1 @DingusMic We canâ€™t assist with any issues with the Xbox delivery system unfortunately, so we donâ€™t know what might be causing a game to just not download/install at all, but Xbox support chat is great and should be able to assist with this.",,0,0,0,0,2021-10-22T08:50:33.000Z,0
1189,@DingusMic @HenryCoetzee1 We would suggest reinstalling,,0,0,0,1,2021-10-22T08:48:02.000Z,0
1190,@fabiolixa7 Yes. Amazing in fact.,,2,0,0,0,2021-10-22T08:47:08.000Z,0
1191,@AceAlight What error are you getting? It should automatically download.,,0,0,0,1,2021-10-22T08:46:51.000Z,0
1192,@FabbySwitch ðŸ’›,,0,0,0,0,2021-10-22T08:46:10.000Z,0
1193,@D4RKL1NG We have to keep you all down to earth ðŸ¤£,,1,1,0,1,2021-10-22T08:45:47.000Z,0
1194,@akhilarane Hmm that shouldnâ€™t be happening. Have you tried a reinstall of everything just in case? If that doesnâ€™t work it might be a case for Sony support.,,0,0,0,1,2021-10-22T08:44:52.000Z,0
1195,@SuruppYT @AlpineF1Team @Formula1game @Codemasters We donâ€™t have motorsports in post-apocalyptic Russia.,,0,0,0,0,2021-10-22T08:43:20.000Z,0
1196,@angel54697054 We have started work on the next one yes. But we canâ€™t tell you anything about it yet.,,9,2,2,2,2021-10-22T08:41:03.000Z,0
1197,@BestSpideyDude https://t.co/sqjZdBrcn4 ðŸ˜‰,,1,0,1,0,2021-10-22T08:40:06.000Z,0
1198,Amazing! https://t.co/vqHnNBtaJ7,,142,8,0,3,2021-10-21T14:42:51.000Z,0
1199,"RT @4AGames: We create games we'd love to play, and cosplay, ourselves! Come join usðŸ’ª https://t.co/RK63eEN9GV

#4AGames #gamejobs #gamedevâ€¦",,0,17,0,0,2021-10-19T10:22:02.000Z,0
1200,"@HenryCoetzee1 Hi, if you are having install issues then check you have enough free storage &amp; check with Xbox Support as we don't deal with the ins and outs of that process.",,0,0,0,2,2021-10-04T16:37:18.000Z,0
1201,"RT @deepsilver: The #DeepSilverPlays Metro Marathon: Bad Karma continues, after last week's emotional ending to the main story, Steph is taâ€¦",,0,1,0,0,2021-09-28T17:57:04.000Z,0
1202,We love these captures ðŸ’› https://t.co/4JRckHqAG9,,120,5,0,5,2021-09-21T17:52:01.000Z,0
1203,Starting now! ðŸ‘‡ https://t.co/Sc4RoSecrz,,56,3,0,1,2021-09-21T17:51:47.000Z,0
1204,ðŸ’› ðŸ’› https://t.co/fSXpS5TqxT,,116,7,0,4,2021-09-15T15:40:01.000Z,0
1205,@TheHughEdgar Enjoy Spartan!,,0,0,0,0,2021-09-14T11:34:27.000Z,0
1206,"@MarkSweeney012 @Xbox @PlayStation Did you buy it digitally or physically? The upgrade is free on both. If physical check the region on your disc matches the region on your console (it can't tell you own it if not), if digital we would suggest speaking to Sony support about why it is trying to charge you.",,0,0,0,2,2021-09-10T08:37:39.000Z,0
1207,Keep sending these Spartans! These are beautiful ðŸ’› https://t.co/ypzr8wxbJy,,90,8,1,4,2021-09-09T17:45:01.000Z,0
1208,@LuisSarta @Xbox @PlayStation You may have to download the subtitles in the menu - we just checked and Portuguese is in there.,,0,0,0,2,2021-09-06T12:31:42.000Z,0
1209,"@Lakey36360643 @XxDragonStoneXX @Xbox @PlayStation This would be something to contact Sony about, any issues with the downloads will be on a store level. To access the expansions when downloaded, they will be available in the Chapters menu.",,1,0,0,1,2021-09-03T09:06:39.000Z,0
1210,ðŸ’›ðŸ’› https://t.co/T7E6rrvJiV,,239,15,0,11,2021-08-26T18:59:59.000Z,0
1211,@Diegohawkeyez aww thank you - this means a lot.,,1,0,0,0,2021-08-20T09:03:08.000Z,0
1212,@GirardBrendan Us either!,,1,0,0,0,2021-08-17T13:46:31.000Z,0
1213,ðŸ’›ðŸ’› https://t.co/9DMNyYszhx,,123,8,0,4,2021-08-17T13:39:11.000Z,0
1214,Amazing shots! https://t.co/sieYlDZhKK,,122,5,0,8,2021-08-16T16:24:01.000Z,0
1215,@jklh_94 @4AGames Have you reported it to https://t.co/neRBs6IOrM? this is the best way to get this looked in to.,,0,0,0,0,2021-08-09T08:56:51.000Z,0
1216,Just gorgeous! Glad to see Duke alive and well. https://t.co/8ZDYEava6h,,113,12,0,9,2021-08-07T14:25:00.000Z,0
1217,"ðŸ’› Thank you Spartan. 

Rangers - Check out these shots ðŸ‘‡ https://t.co/dBDG6hBnjD",,91,6,0,5,2021-08-06T14:15:20.000Z,0
1218,@TheBrandalorian We are down with this.,,1,0,0,0,2021-08-06T08:26:29.000Z,0
1219,@ProphetOfTruth0 @Xbox @UVioletra @4AGames The only way to enjoy an apocalypse,,3,0,0,1,2021-08-06T08:25:57.000Z,0
1220,@ArachnidSoul Do you mean Shrimp? They are easily avoided in most situations that don't involve you being in a boat. Good luck!,,0,0,0,0,2021-08-06T07:24:02.000Z,0
1221,@Xbox @UVioletra @4AGames NO WATER ONLY VODKA,,87,7,0,8,2021-08-05T20:19:40.000Z,0
1222,@BrandonGresha20 know this feeling,,1,0,0,0,2021-08-03T21:08:13.000Z,0
1223,"RT @deepsilver: We are back in the hot hot heat of the Caspian Sea for The Metro Marathon - Bad Karma, Steph will be rampaging through theâ€¦",,0,5,0,0,2021-08-03T17:56:46.000Z,0
1224,@Pizza_Katz @jasonshamblin would we ever let you be safe?,,1,0,0,0,2021-08-03T17:50:32.000Z,0
1225,@jgirvine1989 We hope you powered through. Everyone has that first â€œnopeâ€ moment.,,0,0,0,1,2021-08-03T06:43:06.000Z,0
1226,@BrandonGresha20 Ah yes Demons often stalk you if youâ€™ve pissed them off somehow. Did you take her down or did you manage to hide?,,1,0,0,1,2021-08-03T06:42:20.000Z,0
1227,@jasonshamblin A rookie error to believe you are safe anywhere. But we learn as we go.,,2,0,0,0,2021-08-03T06:40:17.000Z,0
1228,@bringacrowbar The flapping of their wings doesnâ€™t send a shiver down your spine the way it does for us? ðŸ˜°,,3,0,0,0,2021-08-02T16:48:32.000Z,0
1229,@bringacrowbar ðŸ˜ˆ humanimals have a habit of popping up where you donâ€™t expect them.,,2,0,0,0,2021-08-02T16:47:45.000Z,0
